title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,country
"m 7.2 - 13 km nw of ocozocoautla de espinosa, mexico",7.2,1995-10-21 02:38:00,0,6,unknown,0,798,us,0,0.0,0.0,mw,159.3,16.84,-93.469,"ocozocoautla de espinosa, mexico",mexico
"m 6.8 - 71 km ese of naze, japan",6.8,1995-10-19 02:41:00,0,6,unknown,0,711,us,0,0.0,0.0,mw,19.7,28.094,130.148,"naze, japan",unknown
"m 7.1 - 83 km se of naze, japan",7.1,1995-10-18 10:37:00,0,6,unknown,0,776,us,0,0.0,0.0,mw,28.4,27.929,130.175,"naze, japan",unknown
"m 8.0 - 5 km e of el colomo, mexico",8.0,1995-09-10 15:35:00,0,8,unknown,0,985,us,0,0.0,0.0,mw,33.0,19.055,-104.205,"el colomo, mexico",mexico
"m 6.8 - 5 km ene of sungai penuh, indonesia",6.8,1995-06-10 18:09:00,0,7,unknown,0,711,us,0,0.0,0.0,mw,33.0,-2.045,101.436,"sungai penuh, indonesia",indonesia
"m 6.5 - 50 km se of sucúa, ecuador",6.5,1995-03-10 12:44:00,0,7,unknown,0,650,us,0,0.0,0.0,mw,16.7,-2.778,-77.851,"sucúa, ecuador",ecuador
"m 7.0 - 45 km se of sucúa, ecuador",7.0,1995-03-10 01:51:00,0,7,unknown,0,754,us,0,0.0,0.0,mw,24.4,-2.75,-77.881,"sucúa, ecuador",ecuador
"m 6.5 - 81 km w of paramonga, peru",6.5,1995-09-23 22:31:00,0,5,unknown,0,650,us,0,0.0,0.0,mwb,59.9,-10.68,-78.581,"paramonga, peru",peru
"m 7.4 - 5 km n of azoyú, mexico",7.4,1995-09-14 14:04:00,0,7,unknown,0,842,us,0,0.0,0.0,mwb,23.0,16.779,-98.597,"azoyú, mexico",mexico
"m 6.6 - 95 km sw of etchoropo, mexico",6.6,1995-08-28 10:46:00,0,5,unknown,0,670,us,0,0.0,0.0,mwb,12.2,26.092,-110.284,"etchoropo, mexico",unknown
"m 6.6 - 7 km wsw of neira, colombia",6.6,1995-08-19 21:43:00,0,6,unknown,0,670,us,0,0.0,0.0,mw,119.6,5.139,-75.577,"neira, colombia",colombia
"m 7.2 - 139 km wnw of panguna, papua new guinea",7.2,1995-08-16 23:10:00,0,6,unknown,0,798,us,0,0.0,0.0,mw,33.0,-5.771,154.347,"panguna, papua new guinea",unknown
"m 6.6 - 205 km se of kokopo, papua new guinea",6.6,1995-08-16 16:24:00,0,4,unknown,0,670,us,0,0.0,0.0,mw,18.7,-5.429,153.773,"kokopo, papua new guinea",unknown
"m 7.7 - 155 km wnw of panguna, papua new guinea",7.7,1995-08-16 10:27:00,0,6,unknown,0,912,us,0,0.0,0.0,mw,30.1,-5.799,154.178,"panguna, papua new guinea",unknown
"m 6.7 - 99 km wsw of kokopo, papua new guinea",6.7,1995-08-14 04:37:00,0,6,unknown,0,691,us,0,0.0,0.0,mw,127.9,-4.836,151.515,"kokopo, papua new guinea",papua new guinea
"m 8.0 - 36 km nne of antofagasta, chile",8.0,1995-07-30 05:11:00,0,8,unknown,0,985,us,0,0.0,0.0,mw,45.6,-23.34,-70.294,ant,chile
"m 6.8 - 158 km w of jinghong, china",6.8,1995-11-07 21:46:00,0,8,unknown,0,711,us,0,0.0,0.0,mw,12.5,21.966,99.196,"jinghong, china",myanmar
"m 6.6 - 0 km ese of isangel, vanuatu",6.6,1995-06-29 12:24:00,0,5,unknown,0,670,us,0,0.0,0.0,mw,139.4,-19.544,169.287,"isangel, vanuatu",vanuatu
"m 6.5 - 8 km wnw of galaxídhion, greece",6.5,1995-06-15 00:15:00,0,7,unknown,0,650,us,0,0.0,0.0,mw,14.2,38.401,22.283,"galaxídhion, greece",greece
"m 7.1 - 85 km s of tungor, russia",7.1,1995-05-27 13:03:00,0,9,unknown,0,776,us,0,0.0,0.0,mwb,11.0,52.629,142.827,"tungor, russia",russia
"m 7.7 - 249 km e of vao, new caledonia",7.7,1995-05-16 20:12:00,0,4,unknown,0,912,us,0,0.0,0.0,mw,20.2,-23.008,169.9,"vao, new caledonia",unknown
"m 6.9 - 27 km nnw of maubara, timor leste",6.9,1995-05-14 11:33:00,0,6,unknown,0,732,us,0,0.0,0.0,mw,11.2,-8.378,125.127,"maubara, timor leste",indonesia
"m 6.6 - 10 km w of aianí, greece",6.6,1995-05-13 08:47:00,0,9,unknown,0,670,us,0,0.0,0.0,mw,14.0,40.149,21.695,"aianí, greece",greece
"m 7.1 - 14 km ne of cabatuan, philippines",7.1,1995-05-05 03:53:00,0,7,unknown,0,776,us,0,0.0,0.0,mw,16.0,12.626,125.297,"cabatuan, philippines",philippines
